"","workerId","chain","generation","level","arrayTraining","encodingCorrected","nounsUser","prepsUser","seenInTraining"
"4869","A61","C",8,3,"[0,[[0,1],[1]]]","kmkmtrt","ktsv","mr","false"
"4870","A61","C",8,3,"[3,[0,[[1,1]]]]","vmkrtmt","ktsv","mr","false"
"4871","A61","C",8,3,"[0,[[3,[2]],[2]]]","kmvrsrs","ktsv","mr","false"
"4872","A61","C",8,3,"[[0,[1,2]],[3]]","kmtmsrv","ktsv","mr","false"
"4873","A61","C",8,3,"[[[2,[1]],[3]],[2]]","srtrvrs","ktsv","mr","false"
"4874","A61","C",8,3,"[3,[[3,[0,[3]]]]]","vrvmkrv","ktsv","mr","false"
"4875","A61","C",8,3,"[[0,[2,[0]]],[1]]","kmsrkrt","ktsv","mr","false"
"4876","A61","C",8,3,"[1,[[[0,1],[3]]]]","trkmtrv","ktsv","mr","false"
"4877","A61","C",8,3,"[[[1,3],1],1]","tmtvmtm","ktsv","mr","false"
"4878","A61","C",8,3,"[[[1,1],2],1]","tmtmsmt","ktsv","mr","false"
"4919","A62","B",1,0,"0","t","tvsk","mr","true"
"4920","A62","B",1,0,"1","v","tvsk","mr","true"
"4921","A62","B",1,0,"2","s","tvsk","mr","true"
"4922","A62","B",1,0,"3","k","tvsk","mr","true"
"4923","A62","B",1,1,"[1,3]","vmk","tvsk","mr","true"
"4924","A62","B",1,1,"[1,[1]]","rvv","tvsk","mr","true"
"4925","A62","B",1,1,"[2,3]","msk","tvsk","mr","true"
"4926","A62","B",1,1,"[0,2]","mts","tvsk","mr","true"
"4927","A62","B",1,1,"[1,2]","vsm","tvsk","mr","true"
"4928","A62","B",1,1,"[1,[3]]","vrk","tvsk","mr","true"
"4929","A62","B",1,1,"[2,[0]]","str","tvsk","mr","true"
"4930","A62","B",1,1,"[3,[2]]","ksr","tvsk","mr","true"
"4931","A62","B",1,1,"[2,0]","smt","tvsk","mr","false"
"4932","A62","B",1,1,"[0,1]","tvm","tvsk","mr","false"
"4933","A62","B",1,1,"[2,[2]]","ssr","tvsk","mr","false"
"4934","A62","B",1,1,"[2,2]","ssm","tvsk","mr","false"
"4935","A62","B",1,2,"[[1,[2]],0]","rvsmt","tvsk","mr","true"
"4936","A62","B",1,2,"[[3,[2]],1]","rksmv","tvsk","mr","true"
"4937","A62","B",1,2,"[0,[[1,[3]]]]","tvkrr","tvsk","mr","true"
"4938","A62","B",1,2,"[[1,3],2]","mvkms","tvsk","mr","true"
"4939","A62","B",1,2,"[1,[[0,[2]]]]","vtrsr","tvsk","mr","true"
"4940","A62","B",1,2,"[1,[3,[0]]]","vmrkt","tvsk","mr","true"
"4941","A62","B",1,2,"[[0,[0]],1]","ttrmv","tvsk","mr","true"
"4942","A62","B",1,2,"[[1,1],[3]]","vvmrk","tvsk","mr","true"
"4943","A62","B",1,2,"[1,[2,[2]]]","vmtrt","tvsk","mr","false"
"4944","A62","B",1,2,"[3,[[0,[0]]]]","krttr","tvsk","mr","false"
"4945","A62","B",1,2,"[[3,[3]],[2]]","kkrrs","tvsk","mr","false"
"4946","A62","B",1,2,"[1,[3,3]]","vmkkm","tvsk","mr","false"
"4947","A62","B",1,3,"[0,[[[2,[1]],0]]]","trsvrmt","tvsk","mr","false"
"4948","A62","B",1,3,"[2,[[2,[1,[3]]]]]","srsmvkr","tvsk","mr","false"
"4949","A62","B",1,3,"[0,[[0,1],[1]]]","tmtvmrv","tvsk","mr","false"
"4950","A62","B",1,3,"[3,[0,[[1,1]]]]","kmtrvvm","tvsk","mr","false"
"4951","A62","B",1,3,"[0,[[3,[2]],[2]]]","tmkrssr","tvsk","mr","false"
"4952","A62","B",1,3,"[[0,[1,2]],[3]]","tmvmsrk","tvsk","mr","false"
"4953","A62","B",1,3,"[[[2,[1]],[3]],[2]]","srvrkrs","tvsk","mr","false"
"4954","A62","B",1,3,"[3,[[3,[0,[3]]]]]","krkmtkr","tvsk","mr","false"
"4955","A62","B",1,3,"[[0,[2,[0]]],[1]]","tmstrrv","tvsk","mr","false"
"4956","A62","B",1,3,"[1,[[[0,1],[3]]]]","vrtvmrk","tvsk","mr","false"
"4957","A62","B",1,3,"[[[1,3],1],1]","vmkmvvm","tvsk","mr","false"
"4958","A62","B",1,3,"[[[1,1],2],1]","vvmmsmv","tvsk","mr","false"
"4999","A63","B",7,0,"0","t","tvsk","mr","true"
"5000","A63","B",7,0,"1","v","tvsk","mr","true"
"5001","A63","B",7,0,"2","s","tvsk","mr","true"
"5002","A63","B",7,0,"3","k","tvsk","mr","true"
"5003","A63","B",7,1,"[1,3]","vvm","tvsk","mr","true"
"5004","A63","B",7,1,"[1,[1]]","vrv","tvsk","mr","true"
"5005","A63","B",7,1,"[2,3]","smk","tvsk","mr","true"
"5006","A63","B",7,1,"[0,2]","tms","tvsk","mr","true"
"5007","A63","B",7,1,"[1,2]","vms","tvsk","mr","true"
"5008","A63","B",7,1,"[1,[3]]","vrk","tvsk","mr","true"
"5009","A63","B",7,1,"[2,[0]]","srt","tvsk","mr","true"
"5010","A63","B",7,1,"[3,[2]]","krs","tvsk","mr","true"
"5011","A63","B",7,1,"[2,0]","smt","tvsk","mr","false"
"5012","A63","B",7,1,"[0,1]","tmv","tvsk","mr","false"
"5013","A63","B",7,1,"[2,[2]]","srs","tvsk","mr","false"
"5014","A63","B",7,1,"[2,2]","sms","tvsk","mr","false"
"5015","A63","B",7,2,"[[1,[2]],0]","vrsmt","tvsk","mr","true"
"5016","A63","B",7,2,"[[3,[2]],1]","krsmv","tvsk","mr","true"
"5017","A63","B",7,2,"[0,[[1,[3]]]]","trvrk","tvsk","mr","true"
"5018","A63","B",7,2,"[[1,3],2]","vmkms","tvsk","mr","true"
"5019","A63","B",7,2,"[1,[[0,[2]]]]","vrtrs","tvsk","mr","true"
"5020","A63","B",7,2,"[1,[3,[0]]]","vmkrt","tvsk","mr","true"
"5021","A63","B",7,2,"[[0,[0]],1]","trtmv","tvsk","mr","true"
"5022","A63","B",7,2,"[[1,1],[3]]","vmvrk","tvsk","mr","true"
"5023","A63","B",7,2,"[1,[2,[2]]]","vmsrs","tvsk","mr","false"
"5024","A63","B",7,2,"[3,[[0,[0]]]]","krtrt","tvsk","mr","false"
"5025","A63","B",7,2,"[[3,[3]],[2]]","krkrs","tvsk","mr","false"
"5026","A63","B",7,2,"[1,[3,3]]","vmkmk","tvsk","mr","false"
"5027","A63","B",7,3,"[0,[[[2,[1]],0]]]","trsrvmt","tvsk","mr","false"
"5028","A63","B",7,3,"[2,[[2,[1,[3]]]]]","srsmvrk","tvsk","mr","false"
"5029","A63","B",7,3,"[0,[[0,1],[1]]]","tmtmvrv","tvsk","mr","false"
"5030","A63","B",7,3,"[3,[0,[[1,1]]]]","kmtrvmv","tvsk","mr","false"
"5031","A63","B",7,3,"[0,[[3,[2]],[2]]]","tmkrsrs","tvsk","mr","false"
"5032","A63","B",7,3,"[[0,[1,2]],[3]]","tmvmsrk","tvsk","mr","false"
"5033","A63","B",7,3,"[[[2,[1]],[3]],[2]]","srvrkrs","tvsk","mr","false"
"5034","A63","B",7,3,"[3,[[3,[0,[3]]]]]","krkmtrk","tvsk","mr","false"
"5035","A63","B",7,3,"[[0,[2,[0]]],[1]]","tmsrtrv","tvsk","mr","false"
"5036","A63","B",7,3,"[1,[[[0,1],[3]]]]","vrtmvrk","tvsk","mr","false"
"5037","A63","B",7,3,"[[[1,3],1],1]","vmkmvmv","tvsk","mr","false"
"5038","A63","B",7,3,"[[[1,1],2],1]","vmvmsmv","tvsk","mr","false"
"5079","A64","F",2,0,"0","k","kvts","mr","true"
"5080","A64","F",2,0,"1","v","kvts","mr","true"
"5081","A64","F",2,0,"2","t","kvts","mr","true"
"5082","A64","F",2,0,"3","s","kvts","mr","true"
"5083","A64","F",2,1,"[1,3]","vsm","kvts","mr","true"
"5084","A64","F",2,1,"[1,[1]]","vvr","kvts","mr","true"
"5085","A64","F",2,1,"[2,3]","tsm","kvts","mr","true"
"5086","A64","F",2,1,"[0,2]","ktm","kvts","mr","true"
"5087","A64","F",2,1,"[1,2]","vtm","kvts","mr","true"
"5088","A64","F",2,1,"[1,[3]]","vsr","kvts","mr","true"
"5089","A64","F",2,1,"[2,[0]]","tkr","kvts","mr","true"
"5090","A64","F",2,1,"[3,[2]]","str","kvts","mr","true"
"5091","A64","F",2,1,"[2,0]","tkm","kvts","mr","false"
"5092","A64","F",2,1,"[0,1]","kvm","kvts","mr","false"
"5093","A64","F",2,1,"[2,[2]]","ttr","kvts","mr","false"
"5094","A64","F",2,1,"[2,2]","ttm","kvts","mr","false"
"5095","A64","F",2,2,"[[1,[2]],0]","vtrkm","kvts","mr","true"
"5096","A64","F",2,2,"[[3,[2]],1]","strvm","kvts","mr","true"
"5097","A64","F",2,2,"[0,[[1,[3]]]]","kvsrr","kvts","mr","true"
"5098","A64","F",2,2,"[[1,3],2]","vstmm","kvts","mr","true"
"5099","A64","F",2,2,"[1,[[0,[2]]]]","vktrr","kvts","mr","true"
"5100","A64","F",2,2,"[1,[3,[0]]]","vmskr","kvts","mr","true"
"5101","A64","F",2,2,"[[0,[0]],1]","kkrvm","kvts","mr","true"
"5102","A64","F",2,2,"[[1,1],[3]]","vvrsm","kvts","mr","true"
"5103","A64","F",2,2,"[1,[2,[2]]]","vmttr","kvts","mr","false"
"5104","A64","F",2,2,"[3,[[0,[0]]]]","skkrr","kvts","mr","false"
"5105","A64","F",2,2,"[[3,[3]],[2]]","sstrr","kvts","mr","false"
"5106","A64","F",2,2,"[1,[3,3]]","vssmm","kvts","mr","false"
"5107","A64","F",2,3,"[0,[[[2,[1]],0]]]","kmtvrkm","kvts","mr","false"
"5108","A64","F",2,3,"[2,[[2,[1,[3]]]]]","tmtmvsr","kvts","mr","false"
"5109","A64","F",2,3,"[0,[[0,1],[1]]]","kmkvrvm","kvts","mr","false"
"5110","A64","F",2,3,"[3,[0,[[1,1]]]]","smkmvvr","kvts","mr","false"
"5111","A64","F",2,3,"[0,[[3,[2]],[2]]]","kmsttrr","kvts","mr","false"
"5112","A64","F",2,3,"[[0,[1,2]],[3]]","kvtrsmm","kvts","mr","false"
"5113","A64","F",2,3,"[[[2,[1]],[3]],[2]]","tvstrrr","kvts","mr","false"
"5114","A64","F",2,3,"[3,[[3,[0,[3]]]]]","smsmksr","kvts","mr","false"
"5115","A64","F",2,3,"[[0,[2,[0]]],[1]]","kmtkrvm","kvts","mr","false"
"5116","A64","F",2,3,"[1,[[[0,1],[3]]]]","vmkvrsm","kvts","mr","false"
"5117","A64","F",2,3,"[[[1,3],1],1]","vsvvrrr","kvts","mr","false"
"5118","A64","F",2,3,"[[[1,1],2],1]","vvtvrrr","kvts","mr","false"
"5159","A65","G",2,0,"0","s","stkr","vm","true"
"5160","A65","G",2,0,"1","t","stkr","vm","true"
"5161","A65","G",2,0,"2","k","stkr","vm","true"
"5162","A65","G",2,0,"3","r","stkr","vm","true"
"5163","A65","G",2,1,"[1,3]","trv","stkr","vm","true"
"5164","A65","G",2,1,"[1,[1]]","mvs","stkr","vm","true"
"5165","A65","G",2,1,"[2,3]","tms","stkr","vm","true"
"5166","A65","G",2,1,"[0,2]","srt","stkr","vm","true"
"5167","A65","G",2,1,"[1,2]","smk","stkr","vm","true"
"5168","A65","G",2,1,"[1,[3]]","str","stkr","vm","true"
"5169","A65","G",2,1,"[2,[0]]","krs","stkr","vm","true"
"5170","A65","G",2,1,"[3,[2]]","srt","stkr","vm","true"
"5171","A65","G",2,1,"[2,0]","kms","stkr","vm","false"
"5172","A65","G",2,1,"[0,1]","vmt","stkr","vm","false"
"5173","A65","G",2,1,"[2,[2]]","sms","stkr","vm","false"
"5174","A65","G",2,1,"[2,2]","krk","stkr","vm","false"
"5175","A65","G",2,2,"[[1,[2]],0]","stmkr","stkr","vm","true"
"5176","A65","G",2,2,"[[3,[2]],1]","ktrvm","stkr","vm","true"
"5177","A65","G",2,2,"[0,[[1,[3]]]]","vtmkv","stkr","vm","true"
"5178","A65","G",2,2,"[[1,3],2]","strkv","stkr","vm","true"
"5179","A65","G",2,2,"[1,[[0,[2]]]]","mkvtr","stkr","vm","true"
"5180","A65","G",2,2,"[1,[3,[0]]]","vrtks","stkr","vm","true"
"5181","A65","G",2,2,"[[0,[0]],1]","tkmvr","stkr","vm","true"
"5182","A65","G",2,2,"[[1,1],[3]]","ssrtm","stkr","vm","true"
"5183","A65","G",2,2,"[1,[2,[2]]]","rvskt","stkr","vm","false"
"5184","A65","G",2,2,"[3,[[0,[0]]]]","vsrtt","stkr","vm","false"
"5185","A65","G",2,2,"[[3,[3]],[2]]","svtrv","stkr","vm","false"
"5186","A65","G",2,2,"[1,[3,3]]","svtkm","stkr","vm","false"
"5187","A65","G",2,3,"[0,[[[2,[1]],0]]]","vtmtrvm","stkr","vm","false"
"5188","A65","G",2,3,"[2,[[2,[1,[3]]]]]","ktrsmkv","stkr","vm","false"
"5189","A65","G",2,3,"[0,[[0,1],[1]]]","smstrmv","stkr","vm","false"
"5190","A65","G",2,3,"[3,[0,[[1,1]]]]","trsmkvv","stkr","vm","false"
"5191","A65","G",2,3,"[0,[[3,[2]],[2]]]","srmkvvs","stkr","vm","false"
"5192","A65","G",2,3,"[[0,[1,2]],[3]]","svrktmr","stkr","vm","false"
"5193","A65","G",2,3,"[[[2,[1]],[3]],[2]]","srvmkrs","stkr","vm","false"
"5194","A65","G",2,3,"[3,[[3,[0,[3]]]]]","trtmstm","stkr","vm","false"
"5195","A65","G",2,3,"[[0,[2,[0]]],[1]]","stkmvts","stkr","vm","false"
"5196","A65","G",2,3,"[1,[[[0,1],[3]]]]","mstrvkm","stkr","vm","false"
"5197","A65","G",2,3,"[[[1,3],1],1]","vrkvrvs","stkr","vm","false"
"5198","A65","G",2,3,"[[[1,1],2],1]","ttrktsv","stkr","vm","false"
"5239","A66","F",3,0,"0","k","kvts","mr","true"
"5240","A66","F",3,0,"1","v","kvts","mr","true"
"5241","A66","F",3,0,"2","t","kvts","mr","true"
"5242","A66","F",3,0,"3","s","kvts","mr","true"
"5243","A66","F",3,1,"[1,3]","vsm","kvts","mr","true"
"5244","A66","F",3,1,"[1,[1]]","vvr","kvts","mr","true"
"5245","A66","F",3,1,"[2,3]","tsm","kvts","mr","true"
"5246","A66","F",3,1,"[0,2]","ktm","kvts","mr","true"
"5247","A66","F",3,1,"[1,2]","vtm","kvts","mr","true"
"5248","A66","F",3,1,"[1,[3]]","vsr","kvts","mr","true"
"5249","A66","F",3,1,"[2,[0]]","tkr","kvts","mr","true"
"5250","A66","F",3,1,"[3,[2]]","str","kvts","mr","true"
"5251","A66","F",3,1,"[2,0]","tkm","kvts","mr","false"
"5252","A66","F",3,1,"[0,1]","kvm","kvts","mr","false"
"5253","A66","F",3,1,"[2,[2]]","ttr","kvts","mr","false"
"5254","A66","F",3,1,"[2,2]","ttm","kvts","mr","false"
"5255","A66","F",3,2,"[[1,[2]],0]","vtrkm","kvts","mr","true"
"5256","A66","F",3,2,"[[3,[2]],1]","strvm","kvts","mr","true"
"5257","A66","F",3,2,"[0,[[1,[3]]]]","kvsrm","kvts","mr","true"
"5258","A66","F",3,2,"[[1,3],2]","vstrr","kvts","mr","true"
"5259","A66","F",3,2,"[1,[[0,[2]]]]","vktrr","kvts","mr","true"
"5260","A66","F",3,2,"[1,[3,[0]]]","vmskr","kvts","mr","true"
"5261","A66","F",3,2,"[[0,[0]],1]","kkrvm","kvts","mr","true"
"5262","A66","F",3,2,"[[1,1],[3]]","vvrrs","kvts","mr","true"
"5263","A66","F",3,2,"[1,[2,[2]]]","vttmr","kvts","mr","false"
"5264","A66","F",3,2,"[3,[[0,[0]]]]","skkrr","kvts","mr","false"
"5265","A66","F",3,2,"[[3,[3]],[2]]","sstrr","kvts","mr","false"
"5266","A66","F",3,2,"[1,[3,3]]","vssrr","kvts","mr","false"
"5267","A66","F",3,3,"[0,[[[2,[1]],0]]]","krtvrkm","kvts","mr","false"
"5268","A66","F",3,3,"[2,[[2,[1,[3]]]]]","trtrvsm","kvts","mr","false"
"5269","A66","F",3,3,"[0,[[0,1],[1]]]","krkvmvr","kvts","mr","false"
"5270","A66","F",3,3,"[3,[0,[[1,1]]]]","srkrvvr","kvts","mr","false"
"5271","A66","F",3,3,"[0,[[3,[2]],[2]]]","kmsttrr","kvts","mr","false"
"5272","A66","F",3,3,"[[0,[1,2]],[3]]","kvtrsrr","kvts","mr","false"
"5273","A66","F",3,3,"[[[2,[1]],[3]],[2]]","tvstrrr","kvts","mr","false"
"5274","A66","F",3,3,"[3,[[3,[0,[3]]]]]","srsrksm","kvts","mr","false"
"5275","A66","F",3,3,"[[0,[2,[0]]],[1]]","kmtkrvr","kvts","mr","false"
"5276","A66","F",3,3,"[1,[[[0,1],[3]]]]","vrkvrms","kvts","mr","false"
"5277","A66","F",3,3,"[[[1,3],1],1]","vsvvrmm","kvts","mr","false"
"5278","A66","F",3,3,"[[[1,1],2],1]","vvtvmmm","kvts","mr","false"
"5319","A67","I",1,0,"0","t","tvsk","mr","true"
"5320","A67","I",1,0,"1","v","tvsk","mr","true"
"5321","A67","I",1,0,"2","s","tvsk","mr","true"
"5322","A67","I",1,0,"3","k","tvsk","mr","true"
"5323","A67","I",1,1,"[1,3]","rvk","tvsk","mr","true"
"5324","A67","I",1,1,"[1,[1]]","vvm","tvsk","mr","true"
"5325","A67","I",1,1,"[2,3]","smk","tvsk","mr","true"
"5326","A67","I",1,1,"[0,2]","trs","tvsk","mr","true"
"5327","A67","I",1,1,"[1,2]","vsm","tvsk","mr","true"
"5328","A67","I",1,1,"[1,[3]]","kmk","tvsk","mr","true"
"5329","A67","I",1,1,"[2,[0]]","stm","tvsk","mr","true"
"5330","A67","I",1,1,"[3,[2]]","skr","tvsk","mr","true"
"5331","A67","I",1,1,"[2,0]","stm","tvsk","mr","false"
"5332","A67","I",1,1,"[0,1]","rvt","tvsk","mr","false"
"5333","A67","I",1,1,"[2,[2]]","ssr","tvsk","mr","false"
"5334","A67","I",1,1,"[2,2]","rss","tvsk","mr","false"
"5335","A67","I",1,2,"[[1,[2]],0]","tsvmr","tvsk","mr","true"
"5336","A67","I",1,2,"[[3,[2]],1]","smvmk","tvsk","mr","true"
"5337","A67","I",1,2,"[0,[[1,[3]]]]","kvtmm","tvsk","mr","true"
"5338","A67","I",1,2,"[[1,3],2]","vmskr","tvsk","mr","true"
"5339","A67","I",1,2,"[1,[[0,[2]]]]","srtmv","tvsk","mr","true"
"5340","A67","I",1,2,"[1,[3,[0]]]","mtkrv","tvsk","mr","true"
"5341","A67","I",1,2,"[[0,[0]],1]","ttrvm","tvsk","mr","true"
"5342","A67","I",1,2,"[[1,1],[3]]","krvmv","tvsk","mr","true"
"5343","A67","I",1,2,"[1,[2,[2]]]","vrssm","tvsk","mr","false"
"5344","A67","I",1,2,"[3,[[0,[0]]]]","tmtkr","tvsk","mr","false"
"5345","A67","I",1,2,"[[3,[3]],[2]]","skkmm","tvsk","mr","false"
"5346","A67","I",1,2,"[1,[3,3]]","vrkmk","tvsk","mr","false"
"5347","A67","I",1,3,"[0,[[[2,[1]],0]]]","tksrrtm","tvsk","mr","false"
"5348","A67","I",1,3,"[2,[[2,[1,[3]]]]]","skrvsmm","tvsk","mr","false"
"5349","A67","I",1,3,"[0,[[0,1],[1]]]","trkrvvm","tvsk","mr","false"
"5350","A67","I",1,3,"[3,[0,[[1,1]]]]","kvkrktm","tvsk","mr","false"
"5351","A67","I",1,3,"[0,[[3,[2]],[2]]]","mtsskrr","tvsk","mr","false"
"5352","A67","I",1,3,"[[0,[1,2]],[3]]","kmsvtrm","tvsk","mr","false"
"5353","A67","I",1,3,"[[[2,[1]],[3]],[2]]","srkvsmm","tvsk","mr","false"
"5354","A67","I",1,3,"[3,[[3,[0,[3]]]]]","kkrkmtm","tvsk","mr","false"
"5355","A67","I",1,3,"[[0,[2,[0]]],[1]]","tsrtmvr","tvsk","mr","false"
"5356","A67","I",1,3,"[1,[[[0,1],[3]]]]","vtrvrkm","tvsk","mr","false"
"5357","A67","I",1,3,"[[[1,3],1],1]","vrkvmvv","tvsk","mr","false"
"5358","A67","I",1,3,"[[[1,1],2],1]","vkrvsvm","tvsk","mr","false"
"5396","A68","H",1,0,"0","s","stkv","mr","true"
"5397","A68","H",1,0,"1","t","stkv","mr","true"
"5398","A68","H",1,0,"2","k","stkv","mr","true"
"5399","A68","H",1,0,"3","v","stkv","mr","true"
"5400","A68","H",1,1,"[1,3]","rvs","stkv","mr","true"
"5401","A68","H",1,1,"[1,[1]]","tvr","stkv","mr","true"
"5402","A68","H",1,1,"[2,3]","rmt","stkv","mr","true"
"5403","A68","H",1,1,"[0,2]","vsk","stkv","mr","true"
"5404","A68","H",1,1,"[1,2]","tkr","stkv","mr","true"
"5405","A68","H",1,1,"[1,[3]]","tvs","stkv","mr","true"
"5406","A68","H",1,1,"[2,[0]]","tks","stkv","mr","true"
"5407","A68","H",1,1,"[3,[2]]","tvk","stkv","mr","true"
"5408","A68","H",1,1,"[2,0]","rmk","stkv","mr","false"
"5409","A68","H",1,1,"[0,1]","vtk","stkv","mr","false"
"5410","A68","H",1,1,"[2,[2]]","srm","stkv","mr","false"
"5411","A68","H",1,1,"[2,2]","krm","stkv","mr","false"
"5412","A68","H",1,2,"[[1,[2]],0]","ktsvt","stkv","mr","true"
"5413","A68","H",1,2,"[[3,[2]],1]","tskrm","stkv","mr","true"
"5414","A68","H",1,2,"[0,[[1,[3]]]]","tkvrs","stkv","mr","true"
"5415","A68","H",1,2,"[[1,3],2]","tkstr","stkv","mr","true"
"5416","A68","H",1,2,"[1,[[0,[2]]]]","tkstk","stkv","mr","true"
"5417","A68","H",1,2,"[1,[3,[0]]]","tskst","stkv","mr","true"
"5418","A68","H",1,2,"[[0,[0]],1]","ktktk","stkv","mr","true"
"5419","A68","H",1,2,"[[1,1],[3]]","vrmkr","stkv","mr","true"
"5420","A68","H",1,2,"[1,[2,[2]]]","tkrtk","stkv","mr","false"
"5421","A68","H",1,2,"[3,[[0,[0]]]]","ssvts","stkv","mr","false"
"5422","A68","H",1,2,"[[3,[3]],[2]]","kkrmt","stkv","mr","false"
"5423","A68","H",1,2,"[1,[3,3]]","tkrkt","stkv","mr","false"
"5424","A68","H",1,3,"[0,[[[2,[1]],0]]]","svtkrvr","stkv","mr","false"
"5425","A68","H",1,3,"[2,[[2,[1,[3]]]]]","stvkrmk","stkv","mr","false"
"5426","A68","H",1,3,"[0,[[0,1],[1]]]","ktststs","stkv","mr","false"
"5427","A68","H",1,3,"[3,[0,[[1,1]]]]","vsttvsk","stkv","mr","false"
"5428","A68","H",1,3,"[0,[[3,[2]],[2]]]","tkrmrks","stkv","mr","false"
"5429","A68","H",1,3,"[[0,[1,2]],[3]]","vstkmrt","stkv","mr","false"
"5430","A68","H",1,3,"[[[2,[1]],[3]],[2]]","tvkrktk","stkv","mr","false"
"5431","A68","H",1,3,"[3,[[3,[0,[3]]]]]","svsvvts","stkv","mr","false"
"5432","A68","H",1,3,"[[0,[2,[0]]],[1]]","tstsrmt","stkv","mr","false"
"5433","A68","H",1,3,"[1,[[[0,1],[3]]]]","vstktsv","stkv","mr","false"
"5434","A68","H",1,3,"[[[1,3],1],1]","tvttvtt","stkv","mr","false"
"5435","A68","H",1,3,"[[[1,1],2],1]","tttttrm","stkv","mr","false"
"5476","A69","J",7,0,"0","k","ktsm","vr","true"
"5477","A69","J",7,0,"1","t","ktsm","vr","true"
"5478","A69","J",7,0,"2","s","ktsm","vr","true"
"5479","A69","J",7,0,"3","m","ktsm","vr","true"
"5480","A69","J",7,1,"[1,3]","tmm","ktsm","vr","true"
"5481","A69","J",7,1,"[1,[1]]","ktt","ktsm","vr","true"
"5482","A69","J",7,1,"[2,3]","svm","ktsm","vr","true"
"5483","A69","J",7,1,"[0,2]","kms","ktsm","vr","true"
"5484","A69","J",7,1,"[1,2]","tms","ktsm","vr","true"
"5485","A69","J",7,1,"[1,[3]]","rtm","ktsm","vr","true"
"5486","A69","J",7,1,"[2,[0]]","rsk","ktsm","vr","true"
"5487","A69","J",7,1,"[3,[2]]","mks","ktsm","vr","true"
"5488","A69","J",7,1,"[2,0]","smk","ktsm","vr","false"
"5489","A69","J",7,1,"[0,1]","kmt","ktsm","vr","false"
"5490","A69","J",7,1,"[2,[2]]","kss","ktsm","vr","false"
"5491","A69","J",7,1,"[2,2]","rss","ktsm","vr","false"
"5492","A69","J",7,2,"[[1,[2]],0]","tksmk","ktsm","vr","true"
"5493","A69","J",7,2,"[[3,[2]],1]","mksvt","ktsm","vr","true"
"5494","A69","J",7,2,"[0,[[1,[3]]]]","kvtkm","ktsm","vr","true"
"5495","A69","J",7,2,"[[1,3],2]","tmmvs","ktsm","vr","true"
"5496","A69","J",7,2,"[1,[[0,[2]]]]","ktkvs","ktsm","vr","true"
"5497","A69","J",7,2,"[1,[3,[0]]]","mtvmk","ktsm","vr","true"
"5498","A69","J",7,2,"[[0,[0]],1]","rkkmt","ktsm","vr","true"
"5499","A69","J",7,2,"[[1,1],[3]]","rkkvm","ktsm","vr","true"
"5500","A69","J",7,2,"[1,[2,[2]]]","tmkss","ktsm","vr","false"
"5501","A69","J",7,2,"[3,[[0,[0]]]]","mkrkk","ktsm","vr","false"
"5502","A69","J",7,2,"[[3,[3]],[2]]","rmkms","ktsm","vr","false"
"5503","A69","J",7,2,"[1,[3,3]]","trmkm","ktsm","vr","false"
"5504","A69","J",7,3,"[0,[[[2,[1]],0]]]","kvsktmk","ktsm","vr","false"
"5505","A69","J",7,3,"[2,[[2,[1,[3]]]]]","svsmtkm","ktsm","vr","false"
"5506","A69","J",7,3,"[0,[[0,1],[1]]]","kmkmtvt","ktsm","vr","false"
"5507","A69","J",7,3,"[3,[0,[[1,1]]]]","mvkvrtt","ktsm","vr","false"
"5508","A69","J",7,3,"[0,[[3,[2]],[2]]]","kmmvrss","ktsm","vr","false"
"5509","A69","J",7,3,"[[0,[1,2]],[3]]","kmtmsvm","ktsm","vr","false"
"5510","A69","J",7,3,"[[[2,[1]],[3]],[2]]","sktkmks","ktsm","vr","false"
"5511","A69","J",7,3,"[3,[[3,[0,[3]]]]]","mkmvkvm","ktsm","vr","false"
"5512","A69","J",7,3,"[[0,[2,[0]]],[1]]","kmsvkvt","ktsm","vr","false"
"5513","A69","J",7,3,"[1,[[[0,1],[3]]]]","tvkmtkm","ktsm","vr","false"
"5514","A69","J",7,3,"[[[1,3],1],1]","tmmmtmt","ktsm","vr","false"
"5515","A69","J",7,3,"[[[1,1],2],1]","tmtmsmt","ktsm","vr","false"
"521","A7","D",9,0,"0","r","rvtk","sm","true"
"522","A7","D",9,0,"1","v","rvtk","sm","true"
"523","A7","D",9,0,"2","t","rvtk","sm","true"
"524","A7","D",9,0,"3","k","rvtk","sm","true"
"525","A7","D",9,1,"[1,3]","vmk","rvtk","sm","true"
"526","A7","D",9,1,"[1,[1]]","vsv","rvtk","sm","true"
"527","A7","D",9,1,"[2,3]","tmk","rvtk","sm","true"
"528","A7","D",9,1,"[0,2]","rmt","rvtk","sm","true"
"529","A7","D",9,1,"[1,2]","vmt","rvtk","sm","true"
"530","A7","D",9,1,"[1,[3]]","vsk","rvtk","sm","true"
"531","A7","D",9,1,"[2,[0]]","tsr","rvtk","sm","true"
"532","A7","D",9,1,"[3,[2]]","kst","rvtk","sm","true"
"533","A7","D",9,1,"[2,0]","tmr","rvtk","sm","false"
"534","A7","D",9,1,"[0,1]","rms","rvtk","sm","false"
"535","A7","D",9,1,"[2,[2]]","tst","rvtk","sm","false"
"536","A7","D",9,1,"[2,2]","tmt","rvtk","sm","false"
"537","A7","D",9,2,"[[1,[2]],0]","vstmr","rvtk","sm","true"
