"","X","workerId","hitId","assignmentId","time","condition","chain","generation","level","trialType","nameTraining","arrayTraining","seenInTraining","inAmbig","choiceArray0","choiceArray1","choiceArray2","choiceArray3","correctChoiceNumber","participantChoiceNumber","participantText","compositionalAnswer","seenInTesting","conditionCE","conditionHeadN","correctLexicon","correctedAnswers","encodingCompositional","encodingCorrected","normedCorrectness","prepHorizGloss","prepVertGloss","consonants"
"5195",5195,"A65","3KWGG5KP6J9TT0HQWVHDBK71ANWCMK","3X4JMASXCNGF31G6JS3MQNQTAT00BI",1581365883,"CEPre","none","blah",3,"write",NA,"[2,[3,[3,[1]]]]","false","false",NA,NA,NA,NA,NA,NA,"moy moy valstine katsin katsu katsu","moy moy rae vuntun kaku kaku silvil","false","center-embedding","head final","titil vuntun silvil kaku rae moy","moy moy vuntun titil kaku kaku","mmrvkks","mmvtkk",0.571428571428571,"N","E","tvsk"
"5236",5236,"A66","3KWGG5KP6J9TT0HQWVHDBK71ANWCMK","3DUZQ9U6SNVUDOYOXBD615QJ8DYVS5",1581365727,"PreNomPostPos","none","blah",0,"write",NA,"0","true","false",NA,NA,NA,NA,NA,NA,"kinkul","kilkul","true","branching","head final","kilkul vanva tovo sunsin rae moy","kilkul","k","k",1,"X","X","kvts"
"5237",5237,"A66","3KWGG5KP6J9TT0HQWVHDBK71ANWCMK","3DUZQ9U6SNVUDOYOXBD615QJ8DYVS5",1581365731,"PreNomPostPos","none","blah",0,"write",NA,"1","true","false",NA,NA,NA,NA,NA,NA,"vanva","vanva","true","branching","head final","kilkul vanva tovo sunsin rae moy","vanva","v","v",1,"X","X","kvts"
"5238",5238,"A66","3KWGG5KP6J9TT0HQWVHDBK71ANWCMK","3DUZQ9U6SNVUDOYOXBD615QJ8DYVS5",1581365735,"PreNomPostPos","none","blah",0,"write",NA,"2","true","false",NA,NA,NA,NA,NA,NA,"tovu","tovo","true","branching","head final","kilkul vanva tovo sunsin rae moy","tovo","t","t",1,"X","X","kvts"
"5239",5239,"A66","3KWGG5KP6J9TT0HQWVHDBK71ANWCMK","3DUZQ9U6SNVUDOYOXBD615QJ8DYVS5",1581365746,"PreNomPostPos","none","blah",0,"write",NA,"3","true","false",NA,NA,NA,NA,NA,NA,"sunsin","sunsin","true","branching","head final","kilkul vanva tovo sunsin rae moy","sunsin","s","s",1,"X","X","kvts"
"5240",5240,"A66","3KWGG5KP6J9TT0HQWVHDBK71ANWCMK","3DUZQ9U6SNVUDOYOXBD615QJ8DYVS5",1581365766,"PreNomPostPos","none","blah",1,"write",NA,"[3,1]","true","false",NA,NA,NA,NA,NA,NA,"sunsin voy vanva","vanva moy sunsin","true","branching","head final","kilkul vanva tovo sunsin rae moy","sunsin moy vanva","vms","smv",0.333333333333333,"X","X","kvts"
"5241",5241,"A66","3KWGG5KP6J9TT0HQWVHDBK71ANWCMK","3DUZQ9U6SNVUDOYOXBD615QJ8DYVS5",1581365774,"PreNomPostPos","none","blah",1,"write",NA,"[1,1]","true","false",NA,NA,NA,NA,NA,NA,"vanva voy vanva","vanva moy vanva","true","branching","head final","kilkul vanva tovo sunsin rae moy","vanva moy vanva","vmv","vmv",1,"X","X","kvts"
"5242",5242,"A66","3KWGG5KP6J9TT0HQWVHDBK71ANWCMK","3DUZQ9U6SNVUDOYOXBD615QJ8DYVS5",1581365783,"PreNomPostPos","none","blah",1,"write",NA,"[1,[3]]","true","false",NA,NA,NA,NA,NA,NA,"vanva voy sunsin","sunsin rae vanva","true","branching","head final","kilkul vanva tovo sunsin rae moy","vanva moy sunsin","srv","vms",0,"X","X","kvts"
"5243",5243,"A66","3KWGG5KP6J9TT0HQWVHDBK71ANWCMK","3DUZQ9U6SNVUDOYOXBD615QJ8DYVS5",1581365793,"PreNomPostPos","none","blah",1,"write",NA,"[1,[1]]","true","false",NA,NA,NA,NA,NA,NA,"vanva voy vanva","vanva rae vanva","true","branching","head final","kilkul vanva tovo sunsin rae moy","vanva moy vanva","vrv","vmv",0.666666666666667,"X","X","kvts"
"5244",5244,"A66","3KWGG5KP6J9TT0HQWVHDBK71ANWCMK","3DUZQ9U6SNVUDOYOXBD615QJ8DYVS5",1581365800,"PreNomPostPos","none","blah",1,"write",NA,"[3,2]","true","false",NA,NA,NA,NA,NA,NA,"vanva voy tovu","tovo moy sunsin","true","branching","head final","kilkul vanva tovo sunsin rae moy","vanva moy tovo","tms","vmt",0.333333333333333,"X","X","kvts"
"5245",5245,"A66","3KWGG5KP6J9TT0HQWVHDBK71ANWCMK","3DUZQ9U6SNVUDOYOXBD615QJ8DYVS5",1581365810,"PreNomPostPos","none","blah",1,"write",NA,"[0,1]","true","false",NA,NA,NA,NA,NA,NA,"kunkil voy vanva","vanva moy kilkul","true","branching","head final","kilkul vanva tovo sunsin rae moy","kilkul moy vanva","vmk","kmv",0.333333333333333,"X","X","kvts"
"5246",5246,"A66","3KWGG5KP6J9TT0HQWVHDBK71ANWCMK","3DUZQ9U6SNVUDOYOXBD615QJ8DYVS5",1581365817,"PreNomPostPos","none","blah",1,"write",NA,"[2,2]","false","false",NA,NA,NA,NA,NA,NA,"tovu voy tovu","tovo moy tovo","false","branching","head final","kilkul vanva tovo sunsin rae moy","tovo moy tovo","tmt","tmt",1,"X","X","kvts"
"5247",5247,"A66","3KWGG5KP6J9TT0HQWVHDBK71ANWCMK","3DUZQ9U6SNVUDOYOXBD615QJ8DYVS5",1581365827,"PreNomPostPos","none","blah",1,"write",NA,"[2,0]","false","false",NA,NA,NA,NA,NA,NA,"tovu voy kinkil","kilkul moy tovo","false","branching","head final","kilkul vanva tovo sunsin rae moy","tovo moy kilkul","kmt","tmk",0.333333333333333,"X","X","kvts"
"5248",5248,"A66","3KWGG5KP6J9TT0HQWVHDBK71ANWCMK","3DUZQ9U6SNVUDOYOXBD615QJ8DYVS5",1581365838,"PreNomPostPos","none","blah",1,"write",NA,"[3,0]","true","false",NA,NA,NA,NA,NA,NA,"sunsil voy kinkil","kilkul moy sunsin","true","branching","head final","kilkul vanva tovo sunsin rae moy","sunsin moy kilkul","kms","smk",0.333333333333333,"X","X","kvts"
"5249",5249,"A66","3KWGG5KP6J9TT0HQWVHDBK71ANWCMK","3DUZQ9U6SNVUDOYOXBD615QJ8DYVS5",1581365848,"PreNomPostPos","none","blah",1,"write",NA,"[0,0]","false","false",NA,NA,NA,NA,NA,NA,"kinkil vot kinkil","kilkul moy kilkul","false","branching","head final","kilkul vanva tovo sunsin rae moy","kilkul moy kilkul","kmk","kmk",1,"X","X","kvts"
"5250",5250,"A66","3KWGG5KP6J9TT0HQWVHDBK71ANWCMK","3DUZQ9U6SNVUDOYOXBD615QJ8DYVS5",1581365855,"PreNomPostPos","none","blah",1,"write",NA,"[1,0]","false","false",NA,NA,NA,NA,NA,NA,"vanva voy kinkil","kilkul moy vanva","false","branching","head final","kilkul vanva tovo sunsin rae moy","vanva moy kilkul","kmv","vmk",0.333333333333333,"X","X","kvts"
"5251",5251,"A66","3KWGG5KP6J9TT0HQWVHDBK71ANWCMK","3DUZQ9U6SNVUDOYOXBD615QJ8DYVS5",1581365863,"PreNomPostPos","none","blah",1,"write",NA,"[1,[0]]","true","false",NA,NA,NA,NA,NA,NA,"vanva voy kinkil","kilkul rae vanva","true","branching","head final","kilkul vanva tovo sunsin rae moy","vanva moy kilkul","krv","vmk",0,"X","X","kvts"
"5252",5252,"A66","3KWGG5KP6J9TT0HQWVHDBK71ANWCMK","3DUZQ9U6SNVUDOYOXBD615QJ8DYVS5",1581365876,"PreNomPostPos","none","blah",2,"write",NA,"[[2,3],[0]]","true","false",NA,NA,NA,NA,NA,NA,"tovu voy sunsil voy kinkil","kilkul rae sunsin moy tovo","true","branching","head final","kilkul vanva tovo sunsin rae moy","tovo moy sunsin moy kilkul","krsmt","tmsmk",0.4,"X","X","kvts"
"5253",5253,"A66","3KWGG5KP6J9TT0HQWVHDBK71ANWCMK","3DUZQ9U6SNVUDOYOXBD615QJ8DYVS5",1581365894,"PreNomPostPos","none","blah",2,"write",NA,"[0,[1,[2]]]","true","false",NA,NA,NA,NA,NA,NA,"kunkil voy vanva voy tovu","tovo rae vanva moy kilkul","true","branching","head final","kilkul vanva tovo sunsin rae moy","kilkul moy vanva moy tovo","trvmk","kmvmt",0.4,"X","X","kvts"
"5254",5254,"A66","3KWGG5KP6J9TT0HQWVHDBK71ANWCMK","3DUZQ9U6SNVUDOYOXBD615QJ8DYVS5",1581365908,"PreNomPostPos","none","blah",2,"write",NA,"[3,[2,3]]","true","false",NA,NA,NA,NA,NA,NA,"sunsil voy tovu voy sunsil","sunsin moy tovo moy sunsin","true","branching","head final","kilkul vanva tovo sunsin rae moy","sunsin moy tovo moy sunsin","smtms","smtms",1,"X","X","kvts"
"5255",5255,"A66","3KWGG5KP6J9TT0HQWVHDBK71ANWCMK","3DUZQ9U6SNVUDOYOXBD615QJ8DYVS5",1581365926,"PreNomPostPos","none","blah",2,"write",NA,"[0,[2,[3]]]","false","true",NA,NA,NA,NA,NA,NA,"kinkil voy tovu voy sunsil","sunsin rae tovo moy kilkul","false","branching","head final","kilkul vanva tovo sunsin rae moy","kilkul moy tovo moy sunsin","srtmk","kmtms",0.4,"X","X","kvts"
"5256",5256,"A66","3KWGG5KP6J9TT0HQWVHDBK71ANWCMK","3DUZQ9U6SNVUDOYOXBD615QJ8DYVS5",1581365942,"PreNomPostPos","none","blah",2,"write",NA,"[[0,2],[3]]","false","true",NA,NA,NA,NA,NA,NA,"kinkil voy tovu voy sunsil","sunsin rae tovo moy kilkul","false","branching","head final","kilkul vanva tovo sunsin rae moy","kilkul moy tovo moy sunsin","srtmk","kmtms",0.4,"X","X","kvts"
"5257",5257,"A66","3KWGG5KP6J9TT0HQWVHDBK71ANWCMK","3DUZQ9U6SNVUDOYOXBD615QJ8DYVS5",1581365955,"PreNomPostPos","none","blah",2,"write",NA,"[[3,[2]],2]","true","false",NA,NA,NA,NA,NA,NA,"sunsil voy tovu voy tovu","tovo moy tovo rae sunsin","true","branching","head final","kilkul vanva tovo sunsin rae moy","sunsin moy tovo moy tovo","tmtrs","smtmt",0.4,"X","X","kvts"
"5258",5258,"A66","3KWGG5KP6J9TT0HQWVHDBK71ANWCMK","3DUZQ9U6SNVUDOYOXBD615QJ8DYVS5",1581365969,"PreNomPostPos","none","blah",2,"write",NA,"[0,[[3,1]]]","true","false",NA,NA,NA,NA,NA,NA,"kunkil voy sunsil voy vanva","vanva moy sunsin rae kilkul","true","branching","head final","kilkul vanva tovo sunsin rae moy","kilkul moy sunsin moy vanva","vmsrk","kmsmv",0.4,"X","X","kvts"
"5259",5259,"A66","3KWGG5KP6J9TT0HQWVHDBK71ANWCMK","3DUZQ9U6SNVUDOYOXBD615QJ8DYVS5",1581365996,"PreNomPostPos","none","blah",2,"write",NA,"[3,[[1,[0]]]]","true","false",NA,NA,NA,NA,NA,NA,"sunsil voy vanva voy kinkil","kilkul rae vanva rae sunsin","true","branching","head final","kilkul vanva tovo sunsin rae moy","sunsin moy vanva moy kilkul","krvrs","smvmk",0.2,"X","X","kvts"
"5260",5260,"A66","3KWGG5KP6J9TT0HQWVHDBK71ANWCMK","3DUZQ9U6SNVUDOYOXBD615QJ8DYVS5",1581366007,"PreNomPostPos","none","blah",2,"write",NA,"[1,[[2,[0]]]]","false","false",NA,NA,NA,NA,NA,NA,"vanva voy tovu voy kunkil","kilkul rae tovo rae vanva","false","branching","head final","kilkul vanva tovo sunsin rae moy","vanva moy tovo moy kilkul","krtrv","vmtmk",0.2,"X","X","kvts"
"5261",5261,"A66","3KWGG5KP6J9TT0HQWVHDBK71ANWCMK","3DUZQ9U6SNVUDOYOXBD615QJ8DYVS5",1581366023,"PreNomPostPos","none","blah",2,"write",NA,"[3,[2,[1]]]","true","false",NA,NA,NA,NA,NA,NA,"sunsil voy tovu voy vanva","vanva rae tovo moy sunsin","true","branching","head final","kilkul vanva tovo sunsin rae moy","sunsin moy tovo moy vanva","vrtms","smtmv",0.4,"X","X","kvts"
"5262",5262,"A66","3KWGG5KP6J9TT0HQWVHDBK71ANWCMK","3DUZQ9U6SNVUDOYOXBD615QJ8DYVS5",1581366032,"PreNomPostPos","none","blah",2,"write",NA,"[2,[1,[3]]]","true","false",NA,NA,NA,NA,NA,NA,"tovu voy vanva voy sunsil","sunsin rae vanva moy tovo","true","branching","head final","kilkul vanva tovo sunsin rae moy","tovo moy vanva moy sunsin","srvmt","tmvms",0.4,"X","X","kvts"
"5263",5263,"A66","3KWGG5KP6J9TT0HQWVHDBK71ANWCMK","3DUZQ9U6SNVUDOYOXBD615QJ8DYVS5",1581366047,"PreNomPostPos","none","blah",2,"write",NA,"[[2,2],[0]]","false","false",NA,NA,NA,NA,NA,NA,"tovu voy tovu voy kunkil","kilkul rae tovo moy tovo","false","branching","head final","kilkul vanva tovo sunsin rae moy","tovo moy tovo moy kilkul","krtmt","tmtmk",0.4,"X","X","kvts"
"5264",5264,"A66","3KWGG5KP6J9TT0HQWVHDBK71ANWCMK","3DUZQ9U6SNVUDOYOXBD615QJ8DYVS5",1581366060,"PreNomPostPos","none","blah",3,"write",NA,"[1,[[[3,3],[1]]]]","false","false",NA,NA,NA,NA,NA,NA,"vanva voy sunsil voy sunsil voy vanva","vanva rae sunsin moy sunsin rae vanva","false","branching","head final","kilkul vanva tovo sunsin rae moy","vanva moy sunsin moy sunsin moy vanva","vrsmsrv","vmsmsmv",0.714285714285714,"X","X","kvts"
"5265",5265,"A66","3KWGG5KP6J9TT0HQWVHDBK71ANWCMK","3DUZQ9U6SNVUDOYOXBD615QJ8DYVS5",1581366084,"PreNomPostPos","none","blah",3,"write",NA,"[0,[1,[2,[3]]]]","false","false",NA,NA,NA,NA,NA,NA,"kunkil voy vanva voy tovu voy sunsil","sunsin rae tovo moy vanva moy kilkul","false","branching","head final","kilkul vanva tovo sunsin rae moy","kilkul moy vanva moy tovo moy sunsin","srtmvmk","kmvmtms",0.285714285714286,"X","X","kvts"
"5266",5266,"A66","3KWGG5KP6J9TT0HQWVHDBK71ANWCMK","3DUZQ9U6SNVUDOYOXBD615QJ8DYVS5",1581366097,"PreNomPostPos","none","blah",3,"write",NA,"[[[0,0],3],1]","false","false",NA,NA,NA,NA,NA,NA,"kunkil voy kunkil voy sunsil voy vanva","vanva moy sunsin moy kilkul moy kilkul","false","branching","head final","kilkul vanva tovo sunsin rae moy","kilkul moy kilkul moy sunsin moy vanva","vmsmkmk","kmkmsmv",0.428571428571429,"X","X","kvts"
"5267",5267,"A66","3KWGG5KP6J9TT0HQWVHDBK71ANWCMK","3DUZQ9U6SNVUDOYOXBD615QJ8DYVS5",1581366112,"PreNomPostPos","none","blah",3,"write",NA,"[[0,[1,2]],[3]]","false","false",NA,NA,NA,NA,NA,NA,"kunkil voy vanva voy tovu voy sunsil","sunsin rae tovo moy vanva moy kilkul","false","branching","head final","kilkul vanva tovo sunsin rae moy","kilkul moy vanva moy tovo moy sunsin","srtmvmk","kmvmtms",0.285714285714286,"X","X","kvts"
"5268",5268,"A66","3KWGG5KP6J9TT0HQWVHDBK71ANWCMK","3DUZQ9U6SNVUDOYOXBD615QJ8DYVS5",1581366131,"PreNomPostPos","none","blah",3,"write",NA,"[0,[[1,2],[3]]]","false","false",NA,NA,NA,NA,NA,NA,"kunkil voy vanva voy tovu voy sunsil","sunsin rae tovo moy vanva moy kilkul","false","branching","head final","kilkul vanva tovo sunsin rae moy","kilkul moy vanva moy tovo moy sunsin","srtmvmk","kmvmtms",0.285714285714286,"X","X","kvts"
"5269",5269,"A66","3KWGG5KP6J9TT0HQWVHDBK71ANWCMK","3DUZQ9U6SNVUDOYOXBD615QJ8DYVS5",1581366147,"PreNomPostPos","none","blah",3,"write",NA,"[1,[[2,[2,0]]]]","false","false",NA,NA,NA,NA,NA,NA,"vanva voy tovu voy tovu voy kunkil","kilkul moy tovo moy tovo rae vanva","false","branching","head final","kilkul vanva tovo sunsin rae moy","vanva moy tovo moy tovo moy kilkul","kmtmtrv","vmtmtmk",0.571428571428571,"X","X","kvts"
"5270",5270,"A66","3KWGG5KP6J9TT0HQWVHDBK71ANWCMK","3DUZQ9U6SNVUDOYOXBD615QJ8DYVS5",1581366161,"PreNomPostPos","none","blah",3,"write",NA,"[0,[[1,[[3,[3]]]]]]","false","false",NA,NA,NA,NA,NA,NA,"kunkil voy vanva voy sunsil voy sunsil","sunsin rae sunsin rae vanva rae kilkul","false","branching","head final","kilkul vanva tovo sunsin rae moy","kilkul moy vanva moy sunsin moy sunsin","srsrvrk","kmvmsms",0,"X","X","kvts"
"5271",5271,"A66","3KWGG5KP6J9TT0HQWVHDBK71ANWCMK","3DUZQ9U6SNVUDOYOXBD615QJ8DYVS5",1581366180,"PreNomPostPos","none","blah",3,"write",NA,"[0,[[1,0],0]]","false","false",NA,NA,NA,NA,NA,NA,"kunkil voy vanva voy kunkil voy kunkil","kilkul moy kilkul moy vanva moy kilkul","false","branching","head final","kilkul vanva tovo sunsin rae moy","kilkul moy vanva moy kilkul moy kilkul","kmkmvmk","kmvmkmk",0.714285714285714,"X","X","kvts"
"5272",5272,"A66","3KWGG5KP6J9TT0HQWVHDBK71ANWCMK","3DUZQ9U6SNVUDOYOXBD615QJ8DYVS5",1581366193,"PreNomPostPos","none","blah",3,"write",NA,"[[[1,0],[3]],1]","false","false",NA,NA,NA,NA,NA,NA,"vanva voy kunkill voy sunsil voy vanva","vanva moy sunsin rae kilkul moy vanva","false","branching","head final","kilkul vanva tovo sunsin rae moy","vanva moy kilkul moy sunsin moy vanva","vmsrkmv","vmkmsmv",0.571428571428571,"X","X","kvts"
"5273",5273,"A66","3KWGG5KP6J9TT0HQWVHDBK71ANWCMK","3DUZQ9U6SNVUDOYOXBD615QJ8DYVS5",1581366210,"PreNomPostPos","none","blah",3,"write",NA,"[[[1,1],3],[0]]","false","false",NA,NA,NA,NA,NA,NA,"vanva voy vanva voy sunsil voy kunkil","kilkul rae sunsin moy vanva moy vanva","false","branching","head final","kilkul vanva tovo sunsin rae moy","vanva moy vanva moy sunsin moy kilkul","krsmvmv","vmvmsmk",0.285714285714286,"X","X","kvts"
"5274",5274,"A66","3KWGG5KP6J9TT0HQWVHDBK71ANWCMK","3DUZQ9U6SNVUDOYOXBD615QJ8DYVS5",1581366249,"PreNomPostPos","none","blah",3,"write",NA,"[[3,[[1,[2]]]],1]","false","false",NA,NA,NA,NA,NA,NA,"sunsil voy vanva voy tovu voy vanva","vanva moy tovo rae vanva rae sunsin","false","branching","head final","kilkul vanva tovo sunsin rae moy","sunsin moy vanva moy tovo moy vanva","vmtrvrs","smvmtmv",0.285714285714286,"X","X","kvts"
"5275",5275,"A66","3KWGG5KP6J9TT0HQWVHDBK71ANWCMK","3DUZQ9U6SNVUDOYOXBD615QJ8DYVS5",1581366263,"PreNomPostPos","none","blah",3,"write",NA,"[[[1,1],0],[2]]","false","false",NA,NA,NA,NA,NA,NA,"vanva voy vanva voy kunkil voy tovu","tovo rae kilkul moy vanva moy vanva","false","branching","head final","kilkul vanva tovo sunsin rae moy","vanva moy vanva moy kilkul moy tovo","trkmvmv","vmvmkmt",0.285714285714286,"X","X","kvts"
"5316",5316,"A67","32K26U12DNVMOFHDAJDFIM8WMG0VD0","3FUI0JHJPY56HYBQNM6ZA2QOPCD33T",1581341712,"CEPost","none","blah",0,"write",NA,"0","true","false",NA,NA,NA,NA,NA,NA,"toltul","toltul","true","center-embedding","head initial","toltul vivin sasan koto rae moy","toltul","t","t",1,"N","E","tvsk"
"5317",5317,"A67","32K26U12DNVMOFHDAJDFIM8WMG0VD0","3FUI0JHJPY56HYBQNM6ZA2QOPCD33T",1581341719,"CEPost","none","blah",0,"write",NA,"1","true","false",NA,NA,NA,NA,NA,NA,"vivin","vivin","true","center-embedding","head initial","toltul vivin sasan koto rae moy","vivin","v","v",1,"N","E","tvsk"
"5318",5318,"A67","32K26U12DNVMOFHDAJDFIM8WMG0VD0","3FUI0JHJPY56HYBQNM6ZA2QOPCD33T",1581341726,"CEPost","none","blah",0,"write",NA,"2","true","false",NA,NA,NA,NA,NA,NA,"sasan","sasan","true","center-embedding","head initial","toltul vivin sasan koto rae moy","sasan","s","s",1,"N","E","tvsk"
"5319",5319,"A67","32K26U12DNVMOFHDAJDFIM8WMG0VD0","3FUI0JHJPY56HYBQNM6ZA2QOPCD33T",1581341731,"CEPost","none","blah",0,"write",NA,"3","true","false",NA,NA,NA,NA,NA,NA,"koto","koto","true","center-embedding","head initial","toltul vivin sasan koto rae moy","koto","k","k",1,"N","E","tvsk"
"5320",5320,"A67","32K26U12DNVMOFHDAJDFIM8WMG0VD0","3FUI0JHJPY56HYBQNM6ZA2QOPCD33T",1581341755,"CEPost","none","blah",1,"write",NA,"[0,[2]]","true","false",NA,NA,NA,NA,NA,NA,"toltul sasan rae","toltul sasan rae","true","center-embedding","head initial","toltul vivin sasan koto rae moy","toltul sasan rae","tsr","tsr",1,"N","E","tvsk"
"5321",5321,"A67","32K26U12DNVMOFHDAJDFIM8WMG0VD0","3FUI0JHJPY56HYBQNM6ZA2QOPCD33T",1581341834,"CEPost","none","blah",1,"write",NA,"[3,[0]]","false","false",NA,NA,NA,NA,NA,NA,"koto toltul rae","koto toltul rae","false","center-embedding","head initial","toltul vivin sasan koto rae moy","koto toltul rae","ktr","ktr",1,"N","E","tvsk"
"5322",5322,"A67","32K26U12DNVMOFHDAJDFIM8WMG0VD0","3FUI0JHJPY56HYBQNM6ZA2QOPCD33T",1581341851,"CEPost","none","blah",1,"write",NA,"[3,[3]]","true","false",NA,NA,NA,NA,NA,NA,"koto koto rae","koto koto rae","true","center-embedding","head initial","toltul vivin sasan koto rae moy","koto koto rae","kkr","kkr",1,"N","E","tvsk"
"5323",5323,"A67","32K26U12DNVMOFHDAJDFIM8WMG0VD0","3FUI0JHJPY56HYBQNM6ZA2QOPCD33T",1581341878,"CEPost","none","blah",1,"write",NA,"[3,[1]]","true","false",NA,NA,NA,NA,NA,NA,"koto vivin rae","koto vivin rae","true","center-embedding","head initial","toltul vivin sasan koto rae moy","koto vivin rae","kvr","kvr",1,"N","E","tvsk"
"5324",5324,"A67","32K26U12DNVMOFHDAJDFIM8WMG0VD0","3FUI0JHJPY56HYBQNM6ZA2QOPCD33T",1581341898,"CEPost","none","blah",1,"write",NA,"[1,1]","true","false",NA,NA,NA,NA,NA,NA,"vivin vivin moy","vivin vivin moy","true","center-embedding","head initial","toltul vivin sasan koto rae moy","vivin vivin moy","vvm","vvm",1,"N","E","tvsk"
"5325",5325,"A67","32K26U12DNVMOFHDAJDFIM8WMG0VD0","3FUI0JHJPY56HYBQNM6ZA2QOPCD33T",1581341922,"CEPost","none","blah",1,"write",NA,"[3,2]","true","false",NA,NA,NA,NA,NA,NA,"koto sasan moy","koto sasan moy","true","center-embedding","head initial","toltul vivin sasan koto rae moy","koto sasan moy","ksm","ksm",1,"N","E","tvsk"
"5326",5326,"A67","32K26U12DNVMOFHDAJDFIM8WMG0VD0","3FUI0JHJPY56HYBQNM6ZA2QOPCD33T",1581341961,"CEPost","none","blah",1,"write",NA,"[1,3]","false","false",NA,NA,NA,NA,NA,NA,"vivin koto moy","vivin koto moy","false","center-embedding","head initial","toltul vivin sasan koto rae moy","vivin koto moy","vkm","vkm",1,"N","E","tvsk"
"5327",5327,"A67","32K26U12DNVMOFHDAJDFIM8WMG0VD0","3FUI0JHJPY56HYBQNM6ZA2QOPCD33T",1581341976,"CEPost","none","blah",1,"write",NA,"[2,[3]]","true","false",NA,NA,NA,NA,NA,NA,"sasan koto rae","sasan koto rae","true","center-embedding","head initial","toltul vivin sasan koto rae moy","sasan koto rae","skr","skr",1,"N","E","tvsk"
"5328",5328,"A67","32K26U12DNVMOFHDAJDFIM8WMG0VD0","3FUI0JHJPY56HYBQNM6ZA2QOPCD33T",1581342001,"CEPost","none","blah",1,"write",NA,"[1,0]","true","false",NA,NA,NA,NA,NA,NA,"vivin toltul moy","vivin toltul moy","true","center-embedding","head initial","toltul vivin sasan koto rae moy","vivin toltul moy","vtm","vtm",1,"N","E","tvsk"
"5329",5329,"A67","32K26U12DNVMOFHDAJDFIM8WMG0VD0","3FUI0JHJPY56HYBQNM6ZA2QOPCD33T",1581342033,"CEPost","none","blah",1,"write",NA,"[1,2]","false","false",NA,NA,NA,NA,NA,NA,"vivin sasan moy","vivin sasan moy","false","center-embedding","head initial","toltul vivin sasan koto rae moy","vivin sasan moy","vsm","vsm",1,"N","E","tvsk"
"5330",5330,"A67","32K26U12DNVMOFHDAJDFIM8WMG0VD0","3FUI0JHJPY56HYBQNM6ZA2QOPCD33T",1581342064,"CEPost","none","blah",1,"write",NA,"[0,[3]]","false","false",NA,NA,NA,NA,NA,NA,"toltul koto rae","toltul koto rae","false","center-embedding","head initial","toltul vivin sasan koto rae moy","toltul koto rae","tkr","tkr",1,"N","E","tvsk"
"5331",5331,"A67","32K26U12DNVMOFHDAJDFIM8WMG0VD0","3FUI0JHJPY56HYBQNM6ZA2QOPCD33T",1581342077,"CEPost","none","blah",1,"write",NA,"[2,1]","true","false",NA,NA,NA,NA,NA,NA,"sasan vivin moy","sasan vivin moy","true","center-embedding","head initial","toltul vivin sasan koto rae moy","sasan vivin moy","svm","svm",1,"N","E","tvsk"
"5332",5332,"A67","32K26U12DNVMOFHDAJDFIM8WMG0VD0","3FUI0JHJPY56HYBQNM6ZA2QOPCD33T",1581342131,"CEPost","none","blah",2,"write",NA,"[[3,3],[1]]","true","false",NA,NA,NA,NA,NA,NA,"koto koto vivin rae moy","koto koto vivin rae moy","true","center-embedding","head initial","toltul vivin sasan koto rae moy","koto koto vivin rae moy","kkvrm","kkvrm",1,"N","E","tvsk"
"5333",5333,"A67","32K26U12DNVMOFHDAJDFIM8WMG0VD0","3FUI0JHJPY56HYBQNM6ZA2QOPCD33T",1581342173,"CEPost","none","blah",2,"write",NA,"[0,[1,1]]","true","false",NA,NA,NA,NA,NA,NA,"toltul vivin vivin moy moy","toltul vivin vivin moy moy","true","center-embedding","head initial","toltul vivin sasan koto rae moy","toltul vivin vivin moy moy","tvvmm","tvvmm",1,"N","E","tvsk"
"5334",5334,"A67","32K26U12DNVMOFHDAJDFIM8WMG0VD0","3FUI0JHJPY56HYBQNM6ZA2QOPCD33T",1581342269,"CEPost","none","blah",2,"write",NA,"[0,[[3,0]]]","true","false",NA,NA,NA,NA,NA,NA,"toltul koto toltul moy rae","toltul koto toltul moy rae","true","center-embedding","head initial","toltul vivin sasan koto rae moy","toltul koto toltul moy rae","tktmr","tktmr",1,"N","E","tvsk"
"5335",5335,"A67","32K26U12DNVMOFHDAJDFIM8WMG0VD0","3FUI0JHJPY56HYBQNM6ZA2QOPCD33T",1581342308,"CEPost","none","blah",2,"write",NA,"[[2,[3]],1]","true","false",NA,NA,NA,NA,NA,NA,"sasan koto vivin moy rae","sasan koto vivin moy rae","true","center-embedding","head initial","toltul vivin sasan koto rae moy","sasan koto vivin moy rae","skvmr","skvmr",1,"N","E","tvsk"
"5336",5336,"A67","32K26U12DNVMOFHDAJDFIM8WMG0VD0","3FUI0JHJPY56HYBQNM6ZA2QOPCD33T",1581342330,"CEPost","none","blah",2,"write",NA,"[[1,0],0]","true","false",NA,NA,NA,NA,NA,NA,"vivin toltul toltul moy moy","vivin toltul toltul moy moy","true","center-embedding","head initial","toltul vivin sasan koto rae moy","vivin toltul toltul moy moy","vttmm","vttmm",1,"N","E","tvsk"
